ID_SEDE_IRCA;COD_DANE;MUNICIPIO;NOMBRE_SEDE_IRCA;NIVEL_RIESGO_IRCA;ESTUDIANTES_IRCAS;ESTUDIANTES_SEDESUESVALLE;ESTUDIANTES_MEN_REFERENCIA;ESTUDIANTES_ACTUAL_FINAL;FUENTE_MATRICULA_FINAL;ESTADO_COMPLEMENTO_MATRICULA;REQUIERE_VALIDACION_MATRICULA;MEN_METODO_CRUCE;MEN_SCORE_CRUCE
577;276036000126;ANDALUCÍA;I.E. AGRICOLA CAMPOALEGRE SEDE VICENTE H. CRUZ;SIN RIESGO;0;14;0;14;SEDESUESVALLE;COMPLEMENTADA_CON_SEDESUESVALLE;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
578;276036000142;ANDALUCÍA;I.E. AGRICOLA CAMPOALEGRE SEDE  ANTONIO JOSE DE SUCRE;SIN RIESGO;20;20;0;20;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
579;276036000169;ANDALUCÍA;I.E. AGRICOLA CAMPOALEGRE SEDE PRIMITIVO CRESPO;SIN RIESGO;4;6;0;4;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
580;276036000282;ANDALUCÍA;I.E. AGRICOLA CAMPOALEGRE SEDE ISABEL ARAGON;SIN RIESGO;0;32;0;32;SEDESUESVALLE;COMPLEMENTADA_CON_SEDESUESVALLE;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
581;276113000347;BUGALAGRANDE;I.E. DIEGO RENGIFO SALAZAR SEDE ERNESTO PIZARRO;SIN RIESGO;42;40;0;42;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
582;276113000126;BUGALAGRANDE;I.E. DIEGO RENGIFO SALAZAR SEDE ANTONIO RICAURTE;SIN RIESGO;100;171;0;100;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
583;;BUGALAGRANDE;I.E. DIEGO RENGIFO SALAZAR SEDE ANTONIO RICAURTE PRIMARIA;SIN RIESGO;100;0;0;100;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
584;276113000509;BUGALAGRANDE;I.E. DIEGO RENGIFO SALAZAR  SEDE JULIAN URIBE URIBE;SIN RIESGO;64;54;0;64;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
585;176113000652;BUGALAGRANDE;I.E. DIEGO RENGIFO SALAZAR SEDE ANTONIO NARIÑO;SIN RIESGO;73;399;0;73;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
586;;BUGALAGRANDE;I.E DIEGO RENGIFO SALAZAR SEDE ANTONIO RICAURTE SECUNDARIA;SIN RIESGO;78;0;0;78;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
587;276248000177;EL CERRITO;I.E. HERNANDO BORRERO CUADROS SEDE ROSA ZARATE DE PEÑA;SIN RIESGO;13;13;0;13;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.931
588;276622000372;ROLDANILLO;I.E RODRIGO LLOREDA CAICEDO SEDE TRECE DE JUNIO;SIN RIESGO;11;11;8;11;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
589;276828000387;BOLIVAR;UNIDAD EDUCATIVA RODRIGO LLOREDA CAICEDO;SIN RIESGO;113;0;120;113;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
590;;BOLIVAR;I.E RODRIGO LLOREDA CAICEDO SEDE POLICARPA SALAVARRIETA;SIN RIESGO;9;6;0;9;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.942
591;276828001146;TRUJILLO;ESCUELA RUR CRISTO REY;ALTO;15;19;73;15;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
592;276248000428;EL CERRITO;I.E. SANTA ELENA SEDE EDUARDO RIASCOS GRUESO;BAJO;20;20;19;20;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
593;276248000045;EL CERRITO;I.E. SANTA ELENA SEDE JOSE ANTONIO GALAN;SIN RIESGO;12;12;27;12;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
594;276248000151;EL CERRITO;I.E. SANTA ELENA SEDE EL PARAISO;BAJO;19;19;26;19;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
595;176248000016;EL CERRITO;I.E. SAGRADO CORAZON SEDE SAGRADO CORAZON;SIN RIESGO;614;614;837;614;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
596;176248000202;EL CERRITO;I.E. SAGRADO CORAZON SEDE PEDRO ANTONIO MOLINA;SIN RIESGO;567;567;0;567;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
597;176248000229;EL CERRITO;I.E. SAGRADO CORAZON SEDE MARIA INMACULADA;SIN RIESGO;170;170;0;170;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
598;176248000440;EL CERRITO;I.E. SAGRADO CORAZON SEDE GUILLERMO LEON VALENCIA;SIN RIESGO;216;216;0;216;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
599;276248000185;EL CERRITO;I.E. SAGRADO CORAZON SEDE RICARDO CIFUENTES RIOMAÑA;SIN RIESGO;25;25;0;25;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
600;276248000398;EL CERRITO;I.E. JORGE ISAACS SEDE SIMON BOLIVAR;SIN RIESGO;11;11;0;11;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
601;176248000296;EL CERRITO;I.E. SAGRADO CORAZON SEDE MARIA MONTESSORI;SIN RIESGO;70;70;0;70;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
602;176248000024;EL CERRITO;I.E. JORGE ISAACS SEDE JORGE ISAACS;SIN RIESGO;717;717;0;717;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
603;176248000431;EL CERRITO;I.E. JORGE ISAACS SEDE SANTA BARBARA;SIN RIESGO;108;108;0;108;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
604;176248000458;EL CERRITO;I.E. JORGE ISAACS SEDE JOSE IGNACIO RENGIFO;SIN RIESGO;312;312;0;312;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
605;476248000613;EL CERRITO;I.E. JORGE ISAACS SEDE CINCUENTENARIO;SIN RIESGO;73;73;0;73;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
606;176248000288;EL CERRITO;I.E. JORGE ISAACS SEDE PEDRO VICENTE MONTAÑO;SIN RIESGO;140;140;0;140;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
607;176248000466;EL CERRITO;I.E. SAGRADO CORAZON SEDE EDUARDO CABAL MOLINA;SIN RIESGO;35;35;0;35;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
608;176248000245;EL CERRITO;I.E. JORGE ISAACS SEDE JOSE CELESTINO MUTIS;SIN RIESGO;267;267;0;267;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
609;276248000363;EL CERRITO;I.E. JORGE ISAACS SEDE PRINCIPAL;SIN RIESGO;409;0;0;409;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
610;276616000387;RIOFRIO;ESCUELA RURAL MIXTA MARCO FIDEL SUAREZ N. 32;SIN RIESGO;6;0;0;6;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;SIN_COINCIDENCIA_FUERTE;0.571
611;176616000013;RIOFRIO;COLEGIO PRIMITIVO CRESPO;SIN RIESGO;317;0;439;317;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
612;;RIOFRIO;I.E. PRIMITIVO CRESPO SEDE SAGRADO CORAZON DE JESUS;SIN RIESGO;110;136;0;110;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
613;176616000170;RIOFRIO;CENTRO EDUCATIVO CENT DOC N. 1 PEDRO MARIA MARMOLEJO;SIN RIESGO;248;261;412;248;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
614;276616000069;RIOFRIO;CENTRO EDUCATIVO CENT DOC SAN ISIDRO N. 29;SIN RIESGO;13;7;17;13;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
615;276828000310;TRUJILLO;ESCUELA JOSE MARCOS VARGAS N. 33;SIN RIESGO;7;0;12;7;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
616;176828000056;TRUJILLO;ESCUELA MERCEDES ABREGO N. 6;SIN RIESGO;78;94;0;78;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
617;176828000048;TRUJILLO;CENTRO EDUCATIVO CENT DOC FRANCISCO JULIAN OLAYA N. 1;SIN RIESGO;0;229;216;229;SEDESUESVALLE;COMPLEMENTADA_CON_SEDESUESVALLE;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
618;176828000064;TRUJILLO;CENTRO EDUCATIVO CENT DOC SAGRADO CORAZON DE JESUS N. 3;SIN RIESGO;0;0;457;457;MEN_SEDES_2019;COMPLEMENTADA_CON_MEN_REFERENCIA_HISTORICA;SI;COINCIDENCIA_NOMBRE_FUERTE;0.93
619;176828000021;TRUJILLO;COLEGIO JULIAN TRUJILLO;SIN RIESGO;291;386;414;291;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
620;176828000064;TRUJILLO;I. E.  INTEGRADA DE TRUJILLO - SEDE JULIAN TRUJILLO;SIN RIESGO;518;0;414;518;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
621;176828000081;TRUJILLO;ESCUELA ELIAS ENRIQUE QUIJANA N. 4;SIN RIESGO;243;0;0;243;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;SIN_COINCIDENCIA_FUERTE;0.56
622;;EL DOVIO;I.E JOSE MARIA FALLA SEDE PRINCIPAL;SIN RIESGO;449;0;687;449;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
623;176250000015;EL DOVIO;I.E JOSE MARIA FALLA SEDE MARIA INMACULADA;SIN RIESGO;87;87;0;87;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
624;176250000295;EL DOVIO;IE JOSE MARIA FALLA SEDE JOSE JOAQUIN JARAMILLO;SIN RIESGO;167;167;0;167;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.98
625;176250000414;EL DOVIO;I.E JOSE MARIA FALLA SEDE SANTISIMO SACRAMENTO;SIN RIESGO;215;215;0;215;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
626;176250000261;EL DOVIO;I.E JOSE MARIA FALLA SEDE JOSE MARIA FALLA;SIN RIESGO;472;472;687;472;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
627;276275000065;FLORIDA;I.E. LAS AMERICAS SEDE JOSE CELESTINO MUTIS;INVIABLE SANITARIAMENTE;43;36;0;43;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;POSIBLE_COINCIDENCIA_REVISAR;0.886
628;176275001393;FLORIDA;I.E. ABSALON TORRES CAMACHO SEDE SAGRADO CORAZON DE JESUS;SIN RIESGO;250;202;0;250;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.935
629;176275000010;FLORIDA;I.E. LAS AMERICAS SEDE INSTITUTO LAS AMERICAS;SIN RIESGO;263;35;1253;263;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
630;176275001130;FLORIDA;I.E. LAS AMERICAS SEDE NORMA ZULUAGA JARAMILLO;SIN RIESGO;85;69;164;85;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.907
631;;FLORIDA;CDI  SEMILLITAS DE AMOR Y CONVIVENCIA;SIN RIESGO;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SIN_COINCIDENCIA_FUERTE;0.456
632;8903019725;FLORIDA;FUNDACION CAICEDO GONZALEZ RIOPAILA CASTILLO;SIN RIESGO;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SIN_COINCIDENCIA_FUERTE;0.483
633;;FLORIDA;JARDIN INFANTIL MARIA MONTESSORI;SIN RIESGO;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SIN_COINCIDENCIA_FUERTE;0.79
634;276275000774;FLORIDA;I.E. IDEBIC SEDE SAN ANTONIO DE PADUA;SIN RIESGO;1;0;6;1;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
635;;FLORIDA;HOGAR ICBF MI MUNDO MAGICO;SIN RIESGO;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SIN_COINCIDENCIA_FUERTE;0.5
636;;FLORIDA;INSTITUTO TECNICO DE CIENCIAS DE LA SALUD SANTA CECILIA LTDA - INSAED LTDA;SIN RIESGO;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SIN_COINCIDENCIA_FUERTE;0.4
637;;FLORIDA;HOGAR ICBF GATICOS SILVESTRES;SIN RIESGO;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SIN_COINCIDENCIA_FUERTE;0.473
638;;FLORIDA;HOGAR ICBF CAJITA DE SORPRESAS;SIN RIESGO;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SIN_COINCIDENCIA_FUERTE;0.492
639;;FLORIDA;HOGAR ICBF SOL Y LUNA;SIN RIESGO;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SIN_COINCIDENCIA_FUERTE;0.415
640;;FLORIDA;ICBF AHB FAMIMIMOS;SIN RIESGO;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SIN_COINCIDENCIA_FUERTE;0.474
641;;FLORIDA;HOGAR ICBF MI CASITA DEL MAÑANA;SIN RIESGO;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SIN_COINCIDENCIA_FUERTE;0.448
642;;FLORIDA;HOGAR ICBF TRENSITO CAÑERO;SIN RIESGO;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SIN_COINCIDENCIA_FUERTE;0.438
643;276275000278;FLORIDA;I.E. REGIONAL SIMON BOLIVAR SEDE SIMON BOLIVAR REGIONAL;SIN RIESGO;175;0;0;175;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
644;276275000049;FLORIDA;I.E. REGIONAL SIMON BOLIVAR SEDE PARROQUIAL;SIN RIESGO;127;118;0;127;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
645;376275001422;FLORIDA;COLEGIO LA SANTA INFANCIA;SIN RIESGO;0;0;54;54;MEN_SEDES_2019;COMPLEMENTADA_CON_MEN_REFERENCIA_HISTORICA;SI;COINCIDENCIA_NOMBRE_FUERTE;0.93
646;;FLORIDA;CENTRO DE DESARROLLO BELISARIO CAICEDO;SIN RIESGO;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SIN_COINCIDENCIA_FUERTE;0.678
647;;FLORIDA;HOGAR COMUNITARIO LOS CARIÑOSITOS;SIN RIESGO;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SIN_COINCIDENCIA_FUERTE;0.468
648;;FLORIDA;HOGAR ICBF PEQUITAS;SIN RIESGO;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SIN_COINCIDENCIA_FUERTE;0.457
649;;FLORIDA;HOGAR ICBF MI DESPERTAR;SIN RIESGO;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SIN_COINCIDENCIA_FUERTE;0.513
650;;FLORIDA;HOGAR ICBF PUEBLITO ALEGRE;SIN RIESGO;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SIN_COINCIDENCIA_FUERTE;0.441
651;;FLORIDA;HOGAR ICBF GATICOS JUGUETONES;SIN RIESGO;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SIN_COINCIDENCIA_FUERTE;0.473
652;;FLORIDA;FUNDACIÓN JARDIN INFANTIL RAYITO DE LUZ CON AMOR;SIN RIESGO;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SIN_COINCIDENCIA_FUERTE;0.568
653;176275000087;FLORIDA;I.E. ABSALON TORRES CAMACHO SEDE EMETERIO PIEDRAHITA;SIN RIESGO;377;223;0;377;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
654;;FLORIDA;HOGAR ICBF MIS PRIMERAS HUELLAS;SIN RIESGO;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SIN_COINCIDENCIA_FUERTE;0.468
655;176275001393;FLORIDA;I.E. ABSALON TORRES CAMACHO SEDE ABSALON TORRES CAMACHO;SIN RIESGO;413;202;1101;413;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.932
656;;FLORIDA;HOGAR ICBF SORPRESITAS;SIN RIESGO;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SIN_COINCIDENCIA_FUERTE;0.455
657;;FLORIDA;HOGAR ICBF MIS KIKATOS;SIN RIESGO;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SIN_COINCIDENCIA_FUERTE;0.474
658;;FLORIDA;HOGAR ICBF MIS PRIMERAS  HUELLAS;SIN RIESGO;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SIN_COINCIDENCIA_FUERTE;0.468
659;176275000494;FLORIDA;I.E. LAS AMERICAS SEDE JOSE EUSEBIO CARO;SIN RIESGO;110;107;127;110;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
660;;FLORIDA;HOGAR ICBF PICAPIEDRAS;SIN RIESGO;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SIN_COINCIDENCIA_FUERTE;0.471
661;;FLORIDA;HOGAR ICBF LOS SALTARINES;SIN RIESGO;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SIN_COINCIDENCIA_FUERTE;0.476
662;;FLORIDA;HOGAR ICBF EL OSO HORMIGUERO;SIN RIESGO;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SIN_COINCIDENCIA_FUERTE;0.455
663;;FLORIDA;HOGAR ICBF TRADICIONAL DANIELA;SIN RIESGO;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SIN_COINCIDENCIA_FUERTE;0.467
664;;FLORIDA;HOGAR COMUNITARIO ICBF EL JORDANCITO;SIN RIESGO;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SIN_COINCIDENCIA_FUERTE;0.44
665;;FLORIDA;HOGAR COMUNITARIO JARDIN DE MIS SUEÑOS;SIN RIESGO;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SIN_COINCIDENCIA_FUERTE;0.469
666;;FLORIDA;HOGAR DEL ICBF EL PAJARO CARPINTERO;SIN RIESGO;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SIN_COINCIDENCIA_FUERTE;0.421
667;;FLORIDA;HOGAR ICBF MIS PRIMEROS AÑITOS;SIN RIESGO;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SIN_COINCIDENCIA_FUERTE;0.467
668;176275000524;FLORIDA;I.E. LAS AMERICAS SEDE SAN JORGE;SIN RIESGO;83;75;137;83;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
669;376275001147;FLORIDA;INSTITUTO COMERCIAL SAN FRANCISCO DE ASIS;SIN RIESGO;0;0;391;391;MEN_SEDES_2019;COMPLEMENTADA_CON_MEN_REFERENCIA_HISTORICA;SI;COINCIDENCIA_NOMBRE_FUERTE;1.0
670;376275800075;FLORIDA;FUNDACION SANTA BETHEL - FUNSABET;SIN RIESGO;53;0;0;53;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;SIN_COINCIDENCIA_FUERTE;0.413
671;176275000125;FLORIDA;I.E. ABSALON TORRES CAMACHO SEDE JULIO ARBOLEDA;SIN RIESGO;0;251;0;251;SEDESUESVALLE;COMPLEMENTADA_CON_SEDESUESVALLE;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
672;176275000095;FLORIDA;I.E. CIUDAD FLORIDA SEDE POLICARPA SALAVARRIETA;SIN RIESGO;426;418;831;426;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
673;176275000281;FLORIDA;I.E. LAS AMERICAS SEDE ANTONIA SANTOS;SIN RIESGO;0;114;287;114;SEDESUESVALLE;COMPLEMENTADA_CON_SEDESUESVALLE;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
674;176275001156;FLORIDA;I.E. LAS AMERICAS SEDE MERCEDITAS FORERO DE GONZALEZ;SIN RIESGO;150;53;271;150;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE;0.93
675;376275000795;FLORIDA;COLEGIO RICARDO NIETO;SIN RIESGO;19;0;0;19;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;SIN_COINCIDENCIA_FUERTE;0.769
676;376275001350;FLORIDA;COLEGIO EMANUEL;SIN RIESGO;505;0;0;505;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;POSIBLE_COINCIDENCIA_REVISAR;0.857
677;;FLORIDA;JARDIN INFANTIL GIRSOLES DE COLORES;SIN RIESGO;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SIN_COINCIDENCIA_FUERTE;0.689
678;;FLORIDA;CENTRO REGIONAL DE ESTUDIOS INTEGRADOS CREI;SIN RIESGO;210;0;0;210;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;SIN_COINCIDENCIA_FUERTE;0.479
679;376275001686;FLORIDA;COLEGIO TECNICO AGROAMBIENTAL ALEXANDER VON HUMBOLDT;SIN RIESGO;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SIN_COINCIDENCIA_FUERTE;0.389
680;276275000341;FLORIDA;I.E. ATANASIO GIRARDOT SEDE CRISTO REY;SIN RIESGO;13;13;0;13;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93
